registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.6.1,sha256:2d7d898f337cd624ea52c63101cdc9ba32c1b721e6ecc9a943c9bc7e3335d9c9,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.6.2,sha256:c9413b814808d1b783e2467b266ea00dfdf041198abb95fc7996b82575a7d4e5,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.6.3,sha256:8f86effaefa6e17d4840ee00154622b1e49615818307324043a0bd50ca742425,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.6.4,sha256:4ecb3e5438d6d93ca206e17a425ec672edda9d18691d565a2ccd9f0b7ca838d4,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.6.5,sha256:53b6c4fb9de97d55e302980811ff718e57efdea6c7db46975442077e3d3c9591,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.2.3,sha256:1dc186b706b0c1831ff3f5f36e941f717f3002104bb81284214e7a7b028c043b,LIST,"","","",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.3.0,sha256:9c76481268c91ffb96248b7de3f6272ced5dd57e68f167d1e18dc10f958fe132,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.3.1,sha256:1ab793bb20dcbece6cdacdb7d383ab4fbb601886749bdf5f67e7991e87f1fff7,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.3.2,sha256:241c6a04a6cb61f9d460fed88d3069137027cc5c2bd16fb224c759d4354685ca,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.3.3,sha256:00587c1db5d17f19db49e86cb3adde018e3c5def790d4af8a65c679fc062c09d,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.4.0,sha256:154af7578bbfe09c396255f501b40888cda9367c0da7b8bdb96f82edf55dfbe5,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.4.1,sha256:ea303e9e410c003e04f6c1883b89750e1cd793223204406b7277292ba5b91bd6,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.4.2,sha256:9e9c187a25a2e7ab48c5a27bcd75d0a615da63ab9cc02d17409a9e86f424d2d6,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.4.3,sha256:4be197bf1d42d928203a469c534bafac75dc2baa23cc36700ef734ce3a44a44c,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.5.0,sha256:1aee1e01741a6d66817d1bf44e11938926a5c0caf2bd49b99979f90a638b6427,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.5.1,sha256:a6ff0fd1dea515ddfa66f6bc66af8f0b0ae9abbac4bc9275acbb5c10fe66f063,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.5.2,sha256:77f570e558658db5f6b55eedf5f4c4735afb37ee13edf611d09be9825d8a8a7e,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.5.3,sha256:c5614ceb10210cf7d1aa54cd2819178d6d2d9a356e33aa1ba615dd2e2b7ec42f,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.6.0,sha256:53b75cfa7bcbcab2564b90144e27386668b4253bc13e9cbe6891a56511bf9946,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.6.1,sha256:9671915e675517de991f9e45876d588d19dd99b07922dee865aca3191ab33304,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.6.2,sha256:3c2b142c081cd945762d6a652b571d1aa0f8258c6cb80bcbc11ea23ba27bbb49,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.6.3,sha256:553d2b73ec02bb75596b937342a673abbbf971a73853617bcf6d855ed31b75cb,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.6.4,sha256:e7380899c0f8bd1537033a7c482839dfdebb4bc03db85c022e44a34450687fb4,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-operator-bundle,1.6.5,sha256:8d725d3b1cab1f4dab25a8729885b505853565821c2d52edea06b752ba9bca6c,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cloud-databases-redis-catalog,1.6.5,sha256:e1068e9adbd5b9e9b7519080afa3fb0b7a809835276157bbc9f32723b1091674,LIST,"","","",0,CASE,olm-catalog,""
